PlayerId,Name,Transition,From_Level,To_Level,From_Season,To_Season,From_PA,From_SB,From_SB_rate,To_PA,To_SB,To_SB_rate,Translation,Era
3336,Alberto Callaspo,AAA->MLB,AAA,MLB,2006,2007,554,8,0.01444043321299639,156,1,0.00641025641025641,0.4439102564102564,2006-2014
3353,Matt Joyce,AA->AAA,AA,AAA,2007,2008,514,4,0.007782101167315175,227,2,0.00881057268722467,1.1321585903083702,2006-2014
3361,Gaby Sanchez,A->A+,A,A+,2006,2007,238,6,0.025210084033613446,548,6,0.010948905109489052,0.4343065693430657,2006-2014
3361,Gaby Sanchez,A+->AA,A+,AA,2007,2008,548,6,0.010948905109489052,558,17,0.03046594982078853,2.7825567502986854,2006-2014
3364,Miguel Montero,AAA->MLB,AAA,MLB,2006,2007,154,1,0.006493506493506494,244,0,0.0,0.0,2006-2014
3366,Anderson Hernandez,AAA->MLB,AAA,MLB,2007,2009,597,16,0.02680067001675042,404,7,0.017326732673267328,0.6465037128712872,2006-2014
3373,Clete Thomas,A+->AA,A+,AA,2006,2007,595,34,0.05714285714285714,599,18,0.03005008347245409,0.5258764607679466,2006-2014
3373,Clete Thomas,AA->AAA,AA,AAA,2007,2008,599,18,0.03005008347245409,333,29,0.08708708708708708,2.8980647313980645,2006-2014
3376,Nick Hundley,A+->AA,A+,AA,2006,2007,200,1,0.005,422,0,0.0,0.0,2006-2014
3376,Nick Hundley,AA->AAA,AA,AAA,2007,2008,422,0,0.0,243,0,0.0,,2006-2014
3388,Chris Getz,AA->AAA,AA,AAA,2007,2008,319,13,0.04075235109717868,457,11,0.024070021881838075,0.5906413061774113,2006-2014
3388,Chris Getz,AAA->MLB,AAA,MLB,2008,2009,457,11,0.024070021881838075,415,25,0.060240963855421686,2.5027382256297916,2006-2014
3390,John Mayberry Jr.,A->A+,A,A+,2006,2007,536,9,0.016791044776119403,277,9,0.032490974729241874,1.935018050541516,2006-2014
3390,John Mayberry Jr.,AA->AAA,AA,AAA,2007,2008,271,7,0.025830258302583026,475,6,0.01263157894736842,0.4890225563909774,2006-2014
3390,John Mayberry Jr.,AAA->MLB,AAA,MLB,2008,2011,475,6,0.01263157894736842,296,8,0.02702702702702703,2.1396396396396398,2006-2014
3395,Cliff Pennington,A+->AA,A+,AA,2006,2007,202,7,0.034653465346534656,314,8,0.025477707006369428,0.7352138307552321,2006-2014
3395,Cliff Pennington,AA->AAA,AA,AAA,2007,2008,314,8,0.025477707006369428,294,11,0.03741496598639456,1.4685374149659862,2006-2014
3402,Trevor Crowe,AA->AAA,AA,AAA,2007,2008,589,28,0.04753820033955857,164,5,0.03048780487804878,0.6413327526132404,2006-2014
3402,Trevor Crowe,AAA->MLB,AAA,MLB,2008,2009,164,5,0.03048780487804878,202,6,0.0297029702970297,0.9742574257425742,2006-2014
3410,Ryan Braun,AA->AAA,AA,AAA,2006,2007,257,12,0.04669260700389105,134,4,0.029850746268656716,0.6393034825870647,2006-2014
3411,Drew Butera,A->A+,A,A+,2006,2007,355,1,0.0028169014084507044,210,0,0.0,0.0,2006-2014
3417,Ruben Gotay,AAA->MLB,AAA,MLB,2006,2007,543,11,0.020257826887661142,211,3,0.014218009478672985,0.7018526497199482,2006-2014
3424,Victor Diaz,AAA->MLB,AAA,MLB,2006,2007,426,5,0.011737089201877934,108,0,0.0,0.0,2006-2014
3433,Allen Craig,A+->AA,A+,AA,2007,2008,468,8,0.017094017094017096,568,2,0.0035211267605633804,0.20598591549295772,2006-2014
3433,Allen Craig,AA->AAA,AA,AAA,2008,2009,568,2,0.0035211267605633804,521,3,0.005758157389635317,1.63531669865643,2006-2014
3433,Allen Craig,AAA->MLB,AAA,MLB,2009,2010,521,3,0.005758157389635317,124,0,0.0,0.0,2006-2014
3441,Nolan Reimold,A+->AA,A+,AA,2006,2007,504,14,0.027777777777777776,203,2,0.009852216748768473,0.35467980295566504,2006-2014
3443,Chris Robinson,A+->AA,A+,AA,2006,2007,408,7,0.01715686274509804,320,3,0.009375,0.5464285714285714,2006-2014
3448,Jeff Mathis,AAA->MLB,AAA,MLB,2006,2007,417,3,0.007194244604316547,195,0,0.0,0.0,2006-2014
3473,Anthony Rizzo,A->A+,A,A+,2008,2009,87,0,0.0,229,2,0.008733624454148471,,2006-2014
3473,Anthony Rizzo,A+->AA,A+,AA,2009,2010,229,2,0.008733624454148471,467,7,0.014989293361884369,1.7162740899357602,2006-2014
3473,Anthony Rizzo,AA->AAA,AA,AAA,2010,2011,467,7,0.014989293361884369,413,7,0.01694915254237288,1.1307506053268765,2006-2014
3492,Angel Sanchez,AA->AAA,AA,AAA,2006,2008,612,8,0.013071895424836602,145,1,0.006896551724137931,0.5275862068965517,2006-2014
3492,Angel Sanchez,AAA->MLB,AAA,MLB,2008,2010,145,1,0.006896551724137931,272,0,0.0,0.0,2006-2014
3501,Brent Lillibridge,A+->AA,A+,AA,2006,2007,252,24,0.09523809523809523,237,14,0.05907172995780591,0.6202531645569621,2006-2014
3501,Brent Lillibridge,AAA->MLB,AAA,MLB,2008,2009,403,23,0.05707196029776675,112,6,0.05357142857142857,0.9386645962732919,2006-2014
3516,Eric Hosmer,A+->AA,A+,AA,2009,2010,107,0,0.0,211,3,0.014218009478672985,,2006-2014
3516,Eric Hosmer,AA->AAA,AA,AAA,2010,2011,211,3,0.014218009478672985,118,3,0.025423728813559324,1.788135593220339,2006-2014
3533,Mike Costanzo,A+->AA,A+,AA,2006,2007,593,3,0.00505902192242833,595,2,0.0033613445378151263,0.6644257703081233,2006-2014
3533,Mike Costanzo,AA->AAA,AA,AAA,2007,2008,595,2,0.0033613445378151263,538,2,0.0037174721189591076,1.1059479553903344,2006-2014
3534,Brian Bocock,A+->AA,A+,AA,2007,2009,398,15,0.03768844221105527,88,2,0.022727272727272728,0.6030303030303031,2006-2014
3630,Kevin Russo,A+->AA,A+,AA,2007,2008,414,19,0.04589371980676329,298,8,0.026845637583892617,0.5849523136700812,2006-2014
3630,Kevin Russo,AA->AAA,AA,AAA,2008,2009,298,8,0.026845637583892617,406,13,0.03201970443349754,1.1927339901477834,2006-2014
3648,René Rivera,AA->AAA,AA,AAA,2007,2008,356,1,0.0028089887640449437,131,0,0.0,0.0,2006-2014
3658,Kyle Hudson,A->A+,A,A+,2009,2010,458,31,0.06768558951965066,598,40,0.06688963210702341,0.9882403711295715,2006-2014
3658,Kyle Hudson,A+->AA,A+,AA,2010,2011,598,40,0.06688963210702341,103,7,0.06796116504854369,1.0160194174757282,2006-2014
3669,Andy González,AAA->MLB,AAA,MLB,2006,2007,461,16,0.03470715835140998,215,1,0.004651162790697674,0.13401162790697674,2006-2014
3707,Geovany Soto,AAA->MLB,AAA,MLB,2007,2008,449,0,0.0,563,0,0.0,,2006-2014
3711,Eric Thames,A+->AA,A+,AA,2009,2010,220,1,0.004545454545454545,573,8,0.013961605584642234,3.071553228621292,2006-2014
3711,Eric Thames,AA->AAA,AA,AAA,2010,2011,573,8,0.013961605584642234,241,5,0.02074688796680498,1.4859958506224065,2006-2014
3714,Joe Mather,A+->AA,A+,AA,2006,2007,494,9,0.018218623481781375,272,4,0.014705882352941176,0.8071895424836601,2006-2014
3714,Joe Mather,AAA->MLB,AAA,MLB,2007,2008,288,6,0.020833333333333332,147,1,0.006802721088435374,0.326530612244898,2006-2014
3726,Jose Morales,AA->AAA,AA,AAA,2006,2007,282,2,0.0070921985815602835,411,1,0.0024330900243309003,0.34306569343065696,2006-2014
3726,Jose Morales,AAA->MLB,AAA,MLB,2007,2009,411,1,0.0024330900243309003,134,0,0.0,0.0,2006-2014
3734,Che-Hsuan Lin,R->A,R,A,2007,2008,200,14,0.07,415,33,0.07951807228915662,1.135972461273666,2006-2014
3734,Che-Hsuan Lin,A->A+,A,A+,2008,2009,415,33,0.07951807228915662,562,26,0.046263345195729534,0.5817966138250835,2006-2014
3734,Che-Hsuan Lin,A+->AA,A+,AA,2009,2010,562,26,0.046263345195729534,543,26,0.04788213627992634,1.0349907918968693,2006-2014
3734,Che-Hsuan Lin,AA->AAA,AA,AAA,2010,2011,543,26,0.04788213627992634,378,16,0.042328042328042326,0.8840048840048839,2006-2014
3735,Zach Lutz,A+->AA,A+,AA,2009,2010,415,1,0.0024096385542168677,263,0,0.0,0.0,2006-2014
3751,Felix Pie,AAA->MLB,AAA,MLB,2006,2007,623,17,0.027287319422150885,194,8,0.041237113402061855,1.5112189205579138,2006-2014
3767,Danny Richar,AA->AAA,AA,AAA,2006,2007,548,15,0.02737226277372263,444,8,0.018018018018018018,0.6582582582582582,2006-2014
3789,Tommy Manzella,A->A+,A,A+,2006,2007,387,16,0.041343669250646,251,5,0.0199203187250996,0.4818227091633466,2006-2014
3790,Jayson Nix,AAA->MLB,AAA,MLB,2007,2009,483,24,0.049689440993788817,290,10,0.034482758620689655,0.6939655172413793,2006-2014
3812,Gregorio Petit,A+->AA,A+,AA,2006,2007,576,22,0.03819444444444445,299,9,0.030100334448160536,0.7880814837336576,2006-2014
3814,Brian Dinkelman,R->A,R,A,2006,2007,203,2,0.009852216748768473,278,10,0.03597122302158273,3.6510791366906474,2006-2014
3814,Brian Dinkelman,A+->AA,A+,AA,2007,2008,292,8,0.0273972602739726,216,2,0.009259259259259259,0.33796296296296297,2006-2014
3817,Joaquin Arias,AAA->MLB,AAA,MLB,2006,2008,525,26,0.049523809523809526,120,4,0.03333333333333333,0.673076923076923,2006-2014
3870,Chris Pettit,R->A,R,A,2006,2007,273,5,0.018315018315018316,266,17,0.06390977443609022,3.489473684210526,2006-2014
3870,Chris Pettit,A+->AA,A+,AA,2007,2008,307,13,0.04234527687296417,251,5,0.0199203187250996,0.47042598835427524,2006-2014
3870,Chris Pettit,AA->AAA,AA,AAA,2008,2009,251,5,0.0199203187250996,415,18,0.043373493975903614,2.1773493975903615,2006-2014
3882,Chris Young,AAA->MLB,AAA,MLB,2006,2007,466,17,0.03648068669527897,624,27,0.04326923076923077,1.1860859728506787,2006-2014
3892,Josh Reddick,A->A+,A,A+,2007,2008,403,8,0.019851116625310174,331,9,0.027190332326283987,1.3697129909365557,2006-2014
3892,Josh Reddick,AA->AAA,AA,AAA,2009,2010,287,5,0.017421602787456445,481,4,0.008316008316008316,0.47733887733887737,2006-2014
3892,Josh Reddick,AAA->MLB,AAA,MLB,2010,2011,481,4,0.008316008316008316,278,1,0.0035971223021582736,0.43255395683453235,2006-2014
3900,Ozzie Martínez,R->A,R,A,2006,2008,194,7,0.03608247422680412,331,5,0.015105740181268883,0.4186447993094519,2006-2014
3900,Ozzie Martínez,A->A+,A,A+,2008,2009,331,5,0.015105740181268883,485,16,0.032989690721649485,2.1839175257731958,2006-2014
3900,Ozzie Martínez,A+->AA,A+,AA,2009,2010,485,16,0.032989690721649485,587,13,0.022146507666098807,0.67131601362862,2006-2014
3900,Ozzie Martínez,AA->AAA,AA,AAA,2010,2011,587,13,0.022146507666098807,371,11,0.029649595687331536,1.3387932821895085,2006-2014
3917,Dayan Viciedo,AA->AAA,AA,AAA,2009,2010,540,5,0.009259259259259259,363,1,0.0027548209366391185,0.2975206611570248,2006-2014
3919,German Duran,A+->AA,A+,AA,2006,2007,503,15,0.02982107355864811,529,11,0.020793950850661626,0.6972904851921866,2006-2014
3919,German Duran,AA->AAA,AA,AAA,2007,2008,529,11,0.020793950850661626,86,0,0.0,0.0,2006-2014
3972,Andy Parrino,A->A+,A,A+,2008,2009,487,8,0.01642710472279261,371,8,0.0215633423180593,1.31266846361186,2006-2014
3972,Andy Parrino,A+->AA,A+,AA,2009,2010,371,8,0.0215633423180593,492,4,0.008130081300813009,0.3770325203252033,2006-2014
3978,Chris Heisey,R->A,R,A,2006,2007,285,11,0.03859649122807018,414,19,0.04589371980676329,1.1890645586297761,2006-2014
3978,Chris Heisey,A->A+,A,A+,2007,2008,414,19,0.04589371980676329,515,27,0.05242718446601942,1.142360756259581,2006-2014
3978,Chris Heisey,AA->AAA,AA,AAA,2008,2009,82,5,0.06097560975609756,271,8,0.02952029520295203,0.4841328413284133,2006-2014
3978,Chris Heisey,AAA->MLB,AAA,MLB,2009,2010,271,8,0.02952029520295203,226,1,0.004424778761061947,0.14988938053097345,2006-2014
4003,Brandon Hicks,A->A+,A,A+,2007,2008,157,5,0.03184713375796178,400,14,0.035,1.0990000000000002,2006-2014
4003,Brandon Hicks,A+->AA,A+,AA,2008,2009,400,14,0.035,534,17,0.031835205992509365,0.9095773140716961,2006-2014
4003,Brandon Hicks,AA->AAA,AA,AAA,2009,2010,534,17,0.031835205992509365,287,10,0.03484320557491289,1.0944865751178519,2006-2014
4006,Justin Sellers,A->A+,A,A+,2006,2007,495,17,0.03434343434343434,495,11,0.022222222222222223,0.6470588235294118,2006-2014
4006,Justin Sellers,A+->AA,A+,AA,2007,2008,495,11,0.022222222222222223,507,10,0.01972386587771203,0.8875739644970414,2006-2014
4006,Justin Sellers,AA->AAA,AA,AAA,2009,2010,464,10,0.021551724137931036,344,5,0.014534883720930232,0.6744186046511628,2006-2014
4006,Justin Sellers,AAA->MLB,AAA,MLB,2010,2011,344,5,0.014534883720930232,139,1,0.007194244604316547,0.4949640287769784,2006-2014
4016,Jerry Sands,R->A,R,A,2008,2009,185,5,0.02702702702702703,123,1,0.008130081300813009,0.3008130081300813,2006-2014
4016,Jerry Sands,AA->AAA,AA,AAA,2010,2011,303,4,0.013201320132013201,418,3,0.007177033492822967,0.5436602870813397,2006-2014
4034,Mat Gamel,A->A+,A,A+,2006,2007,555,9,0.016216216216216217,534,14,0.026217228464419477,1.616729088639201,2006-2014
4034,Mat Gamel,A+->AA,A+,AA,2007,2008,534,14,0.026217228464419477,572,6,0.01048951048951049,0.4000999000999001,2006-2014
4034,Mat Gamel,AA->AAA,AA,AAA,2008,2009,572,6,0.01048951048951049,320,1,0.003125,0.29791666666666666,2006-2014
4049,Miguel Gonzalez,R->A,R,A,2009,2010,173,2,0.011560693641618497,354,2,0.005649717514124294,0.48870056497175146,2006-2014
4049,Miguel Gonzalez,A->A+,A,A+,2011,2012,208,5,0.02403846153846154,184,0,0.0,0.0,2006-2014
4049,Miguel Gonzalez,AA->AAA,AA,AAA,2013,2014,132,3,0.022727272727272728,99,0,0.0,0.0,2006-2014
4054,Emilio Bonifácio,A+->AA,A+,AA,2006,2007,608,61,0.10032894736842106,596,41,0.06879194630872483,0.6856639894377818,2006-2014
4054,Emilio Bonifácio,AA->AAA,AA,AAA,2007,2008,596,41,0.06879194630872483,438,21,0.04794520547945205,0.6969595723354494,2006-2014
4062,Dexter Fowler,A->A+,A,A+,2006,2007,458,43,0.09388646288209607,299,20,0.06688963210702341,0.7124523605817842,2006-2014
4062,Dexter Fowler,A+->AA,A+,AA,2007,2008,299,20,0.06688963210702341,505,20,0.039603960396039604,0.5920792079207922,2006-2014
4062,Dexter Fowler,AA->AAA,AA,AAA,2008,2010,505,20,0.039603960396039604,124,1,0.008064516129032258,0.2036290322580645,2006-2014
4063,Anthony Recker,A->A+,A,A+,2006,2007,453,5,0.011037527593818985,244,2,0.00819672131147541,0.7426229508196721,2006-2014
4082,Erick Aybar,AAA->MLB,AAA,MLB,2006,2007,368,32,0.08695652173913043,211,4,0.018957345971563982,0.2180094786729858,2006-2014
4087,Aaron Cunningham,A->A+,A,A+,2006,2007,402,19,0.0472636815920398,441,27,0.061224489795918366,1.2953813104189045,2006-2014
4087,Aaron Cunningham,AA->AAA,AA,AAA,2007,2008,132,1,0.007575757575757576,89,3,0.033707865168539325,4.44943820224719,2006-2014
4087,Aaron Cunningham,AAA->MLB,AAA,MLB,2009,2010,375,11,0.029333333333333333,147,1,0.006802721088435374,0.23191094619666047,2006-2014
4106,Michael Brantley,AA->AAA,AA,AAA,2008,2009,479,28,0.05845511482254697,528,46,0.08712121212121213,1.490395021645022,2006-2014
4121,Jordan Brown,A+->AA,A+,AA,2006,2007,533,4,0.0075046904315197,558,11,0.01971326164874552,2.6267921146953404,2006-2014
4121,Jordan Brown,AA->AAA,AA,AAA,2007,2008,558,11,0.01971326164874552,460,3,0.006521739130434782,0.3308300395256917,2006-2014
4142,Jonathan Diaz,A->A+,A,A+,2007,2008,473,8,0.016913319238900635,141,1,0.0070921985815602835,0.41932624113475175,2006-2014
4142,Jonathan Diaz,AA->AAA,AA,AAA,2008,2009,81,0,0.0,104,0,0.0,,2006-2014
4146,Gorkys Hernández,R->A,R,A,2006,2007,217,20,0.09216589861751152,533,54,0.10131332082551595,1.099249530956848,2006-2014
4146,Gorkys Hernández,A->A+,A,A+,2007,2008,533,54,0.10131332082551595,467,20,0.042826552462526764,0.4227139344912364,2006-2014
4146,Gorkys Hernández,A+->AA,A+,AA,2008,2009,467,20,0.042826552462526764,602,19,0.03156146179401993,0.7369601328903654,2006-2014
4146,Gorkys Hernández,AA->AAA,AA,AAA,2010,2011,415,17,0.04096385542168675,475,21,0.04421052631578947,1.0792569659442723,2006-2014
4146,Gorkys Hernández,AAA->MLB,AAA,MLB,2011,2012,475,21,0.04421052631578947,173,7,0.04046242774566474,0.9152215799614645,2006-2014
4177,Hernan Iribarren,A+->AA,A+,AA,2006,2007,455,19,0.041758241758241756,542,18,0.033210332103321034,0.7953000582637406,2006-2014
4177,Hernan Iribarren,AA->AAA,AA,AAA,2007,2008,542,18,0.033210332103321034,397,19,0.04785894206549118,1.4410859221942345,2006-2014
4182,Jonathan Herrera,A+->AA,A+,AA,2006,2007,568,34,0.05985915492957746,573,18,0.031413612565445025,0.5247921157991993,2006-2014
4182,Jonathan Herrera,AA->AAA,AA,AAA,2007,2008,573,18,0.031413612565445025,250,15,0.06,1.91,2006-2014
4182,Jonathan Herrera,AAA->MLB,AAA,MLB,2009,2010,450,16,0.035555555555555556,257,2,0.007782101167315175,0.2188715953307393,2006-2014
4191,Yunel Escobar,AA->AAA,AA,AAA,2006,2007,501,7,0.013972055888223553,195,7,0.035897435897435895,2.569230769230769,2006-2014
4243,Jose Lobatón,A+->AA,A+,AA,2007,2008,357,0,0.0,342,1,0.0029239766081871343,,2006-2014
4243,Jose Lobatón,AA->AAA,AA,AAA,2008,2009,342,1,0.0029239766081871343,148,0,0.0,0.0,2006-2014
4243,Jose Lobatón,AAA->MLB,AAA,MLB,2009,2012,148,0,0.0,197,0,0.0,,2006-2014
4249,Shane Robinson,A->A+,A,A+,2006,2007,281,13,0.046263345195729534,190,14,0.07368421052631578,1.5927125506072874,2006-2014
4249,Shane Robinson,A+->AA,A+,AA,2007,2008,190,14,0.07368421052631578,271,13,0.04797047970479705,0.6510279388508172,2006-2014
4249,Shane Robinson,AAA->MLB,AAA,MLB,2009,2012,393,16,0.04071246819338423,181,1,0.0055248618784530384,0.13570441988950274,2006-2014
4293,Brett Hayes,AA->AAA,AA,AAA,2007,2008,295,2,0.006779661016949152,126,1,0.007936507936507936,1.1706349206349207,2006-2014
4293,Brett Hayes,AAA->MLB,AAA,MLB,2008,2011,126,1,0.007936507936507936,144,0,0.0,0.0,2006-2014
4298,Matt Wieters,AA->AAA,AA,AAA,2008,2009,250,1,0.004,163,0,0.0,0.0,2006-2014
4314,Joey Votto,AA->AAA,AA,AAA,2006,2007,590,24,0.04067796610169491,580,17,0.029310344827586206,0.7205459770114943,2006-2014
4314,Joey Votto,AAA->MLB,AAA,MLB,2007,2008,580,17,0.029310344827586206,589,7,0.011884550084889643,0.4054728852491761,2006-2014
4316,Daniel Murphy,A+->AA,A+,AA,2007,2008,559,6,0.01073345259391771,407,14,0.0343980343980344,3.204750204750205,2006-2014
4365,Scott Van Slyke,R->A,R,A,2006,2007,172,5,0.029069767441860465,390,4,0.010256410256410256,0.3528205128205128,2006-2014
4365,Scott Van Slyke,A->A+,A,A+,2007,2008,390,4,0.010256410256410256,193,7,0.03626943005181347,3.536269430051813,2006-2014
4365,Scott Van Slyke,A+->AA,A+,AA,2009,2010,563,10,0.017761989342806393,242,4,0.01652892561983471,0.9305785123966943,2006-2014
4390,Scott Moore,AA->AAA,AA,AAA,2006,2007,533,12,0.0225140712945591,382,4,0.010471204188481676,0.46509598603839447,2006-2014
4398,Luis Exposito,A+->AA,A+,AA,2008,2009,239,0,0.0,97,1,0.010309278350515464,,2006-2014
4398,Luis Exposito,AA->AAA,AA,AAA,2010,2011,544,1,0.001838235294117647,360,0,0.0,0.0,2006-2014
4418,Jed Lowrie,A+->AA,A+,AA,2006,2007,438,2,0.0045662100456621,408,5,0.012254901960784314,2.683823529411765,2006-2014
4418,Jed Lowrie,AAA->MLB,AAA,MLB,2007,2008,177,0,0.0,306,1,0.0032679738562091504,,2006-2014
4448,Callix Crabbe,AA->AAA,AA,AAA,2006,2007,571,32,0.05604203152364273,541,17,0.031423290203327174,0.5607093345656192,2006-2014
4450,Steve Tolleson,A+->AA,A+,AA,2007,2008,571,27,0.047285464098073555,397,12,0.030226700251889168,0.6392387349566191,2006-2014
4464,Mike Baxter,A->A+,A,A+,2006,2007,517,13,0.025145067698259187,470,12,0.02553191489361702,1.0153846153846153,2006-2014
4464,Mike Baxter,A+->AA,A+,AA,2007,2008,470,12,0.02553191489361702,370,2,0.005405405405405406,0.21171171171171174,2006-2014
4464,Mike Baxter,AA->AAA,AA,AAA,2008,2009,370,2,0.005405405405405406,345,9,0.02608695652173913,4.826086956521738,2006-2014
4464,Mike Baxter,AAA->MLB,AAA,MLB,2009,2012,345,9,0.02608695652173913,211,5,0.023696682464454975,0.9083728278041074,2006-2014
4467,Brandon Moss,AA->AAA,AA,AAA,2006,2007,573,8,0.013961605584642234,559,3,0.005366726296958855,0.384391771019678,2006-2014
4467,Brandon Moss,AAA->MLB,AAA,MLB,2007,2008,559,3,0.005366726296958855,263,1,0.0038022813688212928,0.708491761723701,2006-2014
4563,Delwyn Young,AAA->MLB,AAA,MLB,2006,2008,583,3,0.005145797598627788,143,0,0.0,0.0,2006-2014
4611,Jason Pridie,AA->AAA,AA,AAA,2006,2007,503,16,0.03180914512922465,274,12,0.043795620437956206,1.3768248175182485,2006-2014
4611,Jason Pridie,AAA->MLB,AAA,MLB,2008,2011,603,25,0.04145936981757877,236,7,0.029661016949152543,0.7154237288135593,2006-2014
4623,Josh Vitters,A+->AA,A+,AA,2009,2010,196,2,0.01020408163265306,228,2,0.008771929824561403,0.8596491228070176,2006-2014
4623,Josh Vitters,AA->AAA,AA,AAA,2011,2012,488,4,0.00819672131147541,452,6,0.01327433628318584,1.6194690265486724,2006-2014
4626,James Beresford,R->A,R,A,2008,2009,211,1,0.004739336492890996,505,15,0.0297029702970297,6.267326732673267,2006-2014
4626,James Beresford,A->A+,A,A+,2010,2011,540,14,0.025925925925925925,545,4,0.007339449541284404,0.2830930537352556,2006-2014
4626,James Beresford,A+->AA,A+,AA,2011,2012,545,4,0.007339449541284404,413,4,0.009685230024213076,1.3196125907990315,2006-2014
4626,James Beresford,AA->AAA,AA,AAA,2012,2013,413,4,0.009685230024213076,222,5,0.02252252252252252,2.3254504504504503,2006-2014
4646,Travis Buck,AA->AAA,AA,AAA,2006,2008,238,9,0.037815126050420166,197,4,0.02030456852791878,0.5369430344049634,2006-2014
4652,Jeff Clement,AAA->MLB,AAA,MLB,2007,2008,530,0,0.0,224,0,0.0,,2006-2014
4672,Junior Lake,R->A,R,A,2008,2009,185,12,0.06486486486486487,491,10,0.020366598778004074,0.31398506449422947,2006-2014
4672,Junior Lake,A->A+,A,A+,2009,2010,491,10,0.020366598778004074,447,13,0.029082774049217,1.4279642058165547,2006-2014
4672,Junior Lake,A+->AA,A+,AA,2010,2011,447,13,0.029082774049217,262,19,0.07251908396946564,2.4935408103347037,2006-2014
4672,Junior Lake,AA->AAA,AA,AAA,2012,2013,448,21,0.046875,170,14,0.08235294117647059,1.7568627450980392,2006-2014
4675,Tyler Greene,A+->AA,A+,AA,2006,2007,303,22,0.07260726072607261,247,10,0.04048582995951417,0.5576002944423997,2006-2014
4675,Tyler Greene,AA->AAA,AA,AAA,2007,2008,247,10,0.04048582995951417,128,6,0.046875,1.1578125,2006-2014
4675,Tyler Greene,AAA->MLB,AAA,MLB,2008,2009,128,6,0.046875,116,3,0.02586206896551724,0.5517241379310345,2006-2014
4677,Ben Francisco,AAA->MLB,AAA,MLB,2006,2008,579,25,0.04317789291882556,499,4,0.008016032064128256,0.1856513026052104,2006-2014
