PlayerId,Name,Seasons,Season_Range,Total_PA,Skill_Score
543464,Roberto Lopez,3,2008-2010,1275,61.95
670106,Cole Freeman,1,2018,522,61.95
824877,Liordanys Menendez,1,2025,153,61.94
808080,Juan Frances,2,2023-2024,251,61.94
31781,Jackson Holliday,3,2022-2024,1017,61.93
642352,Jean Angomas,6,2013-2018,1313,61.92
801978,Callan Moss,2,2024-2025,601,61.92
542395,Julio Alcala,4,2008-2011,942,61.92
5887,John Jaso,2,2007-2008,924,61.91
622787,Rodrigo Ayarza,6,2012-2018,1124,61.91
17907,Brendan Rodgers,5,2015-2021,1540,61.91
514977,Jairo Marquez,5,2007-2011,692,61.9
15585,Mike Ford,4,2014-2017,1686,61.9
16556,Ozzie Albies,4,2014-2017,1744,61.9
19918,Daulton Varsho,2,2018-2021,441,61.89
665651,Diego Rincones,5,2016-2023,1305,61.89
6908,Clint Robinson,3,2007-2009,1185,61.88
3473,Anthony Rizzo,6,2007-2012,1914,61.88
800414,Alfredo Velásquez,4,2022-2025,825,61.88
25183,Drew Avans,1,2018,255,61.87
28022,Edgar Quero,5,2021-2025,1593,61.87
570638,Pedro Mendoza,3,2009-2011,510,61.86
672533,Axel Aleixo,2,2017-2018,421,61.86
5000,Stephen Vogt,2,2008-2009,485,61.85
667663,Hunter Stovall,2,2018-2021,583,61.85
12510,Curt Casali,3,2011-2013,806,61.84
19262,Garrett Hampson,2,2017-2018,1107,61.84
807276,Dante Nori,2,2024-2025,643,61.83
7859,Charlie Blackmon,3,2009-2011,1269,61.82
692564,Johnfrank Salazar,5,2021-2025,1237,61.81
540938,Luis Pimentel,3,2008-2010,639,61.81
21746,José Fermín,5,2016-2023,1049,61.8
821773,Sandy Luciano,2,2024-2025,333,61.79
20178,Miguel Vargas,5,2018-2024,1767,61.77
25764,Bobby Witt Jr.,1,2021,564,61.77
814413,Ian Petrutz,2,2024-2025,486,61.76
33321,Luke Keaschall,3,2023-2025,722,61.76
16478,Kyle Schwarber,3,2014-2017,641,61.76
13675,Tyrone Taylor,7,2012-2018,2830,61.76
31912,Chandler Simpson,4,2022-2025,1198,61.76
23917,Jorbit Vivas,6,2018-2025,2790,61.75
20391,Luis García Jr.,5,2017-2023,1227,61.75
517589,Rather Trujillo,4,2007-2010,955,61.74
805834,Javi Vaz,4,2022-2025,1640,61.74
543461,Matt Long,3,2009-2011,1429,61.73
7324,Chris Gimenez,1,2007,455,61.73
600902,Wilson Garcia,7,2011-2018,2109,61.73
600873,Alexander Capriata,6,2011-2016,521,61.71
806198,Cooper Pratt,3,2023-2025,987,61.71
16404,Domingo Leyba,6,2013-2018,1903,61.71
5247,Brett Lawrie,5,2009-2014,1476,61.69
611319,Jesus Arredondo,1,2012,438,61.67
691558,Yeiner Fernandez,5,2021-2025,1908,61.67
815017,Josueth Quinonez,2,2024-2025,339,61.67
517374,Ramon Castillo,4,2007-2011,990,61.66
458002,Chris Colton,1,2007,172,61.65
823173,James Taussig,1,2025,24,61.65
957,Matt Downs,1,2008,583,61.65
800246,Engelth Urena,3,2022-2025,689,61.65
489187,Elias Otero,1,2008,237,61.64
501969,Jason Taylor,3,2008-2010,906,61.63
801501,Nate Furman,3,2023-2025,818,61.63
18126,LaMonte Wade Jr.,4,2015-2018,1702,61.62
829703,Emmanuel Cedeno,1,2025,212,61.62
665629,Diego Duran,1,2016,193,61.61
678829,Luis Paez,2,2018-2021,313,61.61
12532,Kolten Wong,4,2011-2014,1344,61.61
448277,Jared Clark,2,2009-2010,703,61.6
25878,Corbin Carroll,2,2021-2022,463,61.6
10047,Wil Myers,7,2009-2015,1991,61.6
658652,Oscar Campos,5,2014-2021,508,61.59
682137,Chase Lambert,1,2018,134,61.58
2020,Brad Emaus,3,2008-2010,1658,61.58
699396,Carlos Ramos,2,2021-2022,260,61.58
621546,Xavier Turner,2,2015-2016,135,61.57
13633,Preston Tucker,3,2013-2015,1343,61.56
670058,Tim Lynch,2,2016-2017,423,61.56
667351,Brandon Leyton,6,2016-2023,1374,61.54
607978,Wes Thigpen,2,2011-2012,112,61.53
516746,Richard Salcedo,1,2007,251,61.52
680589,Felix Valerio,5,2018-2024,1819,61.52
656121,Carlos Jimenez,2,2014-2015,358,61.52
465789,Alex Vargas,2,2007-2008,245,61.52
699126,Gregory Barrios,5,2021-2025,1547,61.51
15429,Kris Bryant,3,2013-2015,689,61.51
821759,Johan Rodriguez,2,2024-2025,360,61.51
678614,Edgardo Rodriguez,3,2018-2022,367,61.5
820955,Jaset Martinez,2,2024-2025,310,61.49
683635,Adrian Montero,1,2021,24,61.49
24934,David Fry,1,2018,261,61.49
692608,Luis Echenique,2,2021-2022,170,61.49
502035,Steve Singleton,4,2007-2010,1988,61.49
5557,Jarrod Saltalamacchia,2,2007-2008,158,61.48
5514,Jesus Montero,7,2007-2014,2557,61.46
518587,Drew Cumberland,4,2007-2010,999,61.46
674974,Dan Robinson,1,2018,241,61.45
464431,Erick Medina,2,2007-2008,374,61.45
691605,Miguel Briceno,5,2021-2025,902,61.45
3455,Greg Smith,1,2007,33,61.44
813883,Ryan Ignoffo,3,2023-2025,834,61.44
695266,Jake Palmer,2,2022-2023,121,61.44
19913,Jesús Sánchez,6,2015-2022,1832,61.42
594888,Robert Kral,3,2011-2013,597,61.42
806988,Welbyn Francisca,3,2023-2025,940,61.41
18142,Patrick Mazeika,4,2015-2018,1339,61.41
806984,Arnaldo Lantigua,3,2023-2025,647,61.4
664949,Landon Cray,2,2015-2016,389,61.4
642346,Richi Sanchez,3,2013-2015,464,61.39
11003,Evan Gattis,2,2010-2011,619,61.39
622756,Ozzie Liranzo,4,2012-2016,258,61.39
830450,Roy Rivero,1,2025,168,61.39
678767,Jose Zepeda,1,2018,58,61.39
821689,Francisco Espinoza,2,2024-2025,217,61.38
807951,Rafhlmil Torres,3,2023-2025,603,61.38
823153,Matt King,1,2025,39,61.38
22857,Wenceel Pérez,6,2017-2024,1893,61.38
15564,Tyler White,3,2013-2015,1122,61.38
31357,Nathan Church,4,2022-2025,1555,61.37
620444,Alexander Palma,6,2013-2018,1350,61.36
448274,Eric Campbell,3,2007-2009,1147,61.35
702264,Gavin Kilen,1,2025,43,61.35
3441,Nolan Reimold,2,2007-2008,828,61.35
504078,Carlos Alvarez,4,2007-2010,869,61.34
800169,Aroon Escobar,4,2022-2025,962,61.34
660555,Sleyter Soto,2,2015-2016,317,61.34
676869,Jose Garcia,1,2017,54,61.34
9368,Evan Longoria,2,2007-2008,605,61.33
3147,Justin Huber,1,2007,347,61.33
622171,Deiferson Barreto,5,2012-2017,925,61.33
815195,Wilder Dalis,3,2023-2025,724,61.33
593374,Fernando Baez,2,2010-2011,311,61.32
15194,Jake Bauers,6,2013-2018,2567,61.32
8173,Yovani Gallardo,1,2007,26,61.3
655886,Davinson Pimentel,4,2014-2017,403,61.3
4652,Jeff Clement,2,2007-2008,741,61.29
673883,Juan Bidau,2,2017-2018,401,61.28
621513,Robbie Coman,1,2017,55,61.27
695930,Frederick Bencosme,5,2021-2025,1670,61.27
476827,Mike Murray,1,2010,31,61.27
621663,Jose Zambrano,4,2012-2016,935,61.26
815931,Yolfran Castillo,2,2024-2025,541,61.25
12144,Max Kepler,7,2010-2016,1949,61.25
6740,Johnny Giavotella,5,2008-2012,2390,61.25
542521,Miguel Salazar,1,2008,276,61.23
17423,Yermín Mercedes,6,2011-2017,1600,61.22
14109,Albert Almora Jr.,5,2012-2016,1669,61.22
553889,Hector Guevara,7,2009-2015,1982,61.21
19709,Fernando Tatis Jr.,5,2016-2023,1210,61.21
13152,Jorge Polanco,8,2010-2018,2561,61.21
702222,Justin Crawford,4,2022-2025,1459,61.21
650906,Ricardo Perez,2,2014-2015,259,61.2
683494,Euribiel Angeles,5,2021-2025,2313,61.19
683566,Jeury Corona,1,2021,96,61.19
521028,John Fitzpatrick,1,2007,165,61.19
7215,David Lough,4,2007-2010,1670,61.18
31564,Alan Roden,3,2022-2024,1177,61.18
689439,Matt Archer,2,2022-2023,78,61.17
10289,Héctor Sánchez,8,2007-2014,1424,61.17
808121,Daniel Campos,3,2023-2025,343,61.16
7304,Salvador Perez,6,2007-2012,1397,61.16
15878,Miguel Andujar,6,2012-2017,2474,61.16
624531,Lucas Rojo,3,2012-2014,464,61.15
650881,Dylan Melendez,2,2014-2015,110,61.14
14131,Greg Bird,6,2011-2017,1532,61.14
829901,Luis Santos,1,2025,134,61.14
8553,Gerardo Parra,4,2007-2010,1293,61.14
19292,Armando Alvarez,3,2016-2018,923,61.14
671255,Jose Layer,2,2016-2017,110,61.13
19844,Abraham Toro,4,2016-2021,970,61.13
820989,Kyle Sinzza,2,2024-2025,324,61.13
656036,Dario Unda,4,2014-2017,616,61.13
12533,Marcus Semien,4,2011-2014,1741,61.12
7739,Travis d'Arnaud,7,2007-2013,1953,61.12
699046,Adonis Cepeda,1,2021,109,61.12
2636,Brandon Guyer,4,2007-2010,1364,61.12
574009,David Anderson,1,2009,221,61.12
646481,Alex Sanchez,1,2013,17,61.12
800543,Josue De Paula,4,2022-2025,1489,61.1
643224,Zak Blair,1,2013,118,61.09
17929,Cedric Mullins,3,2016-2018,1396,61.09
10243,Randal Grichuk,7,2009-2016,2413,61.08
25931,Michael Harris II,3,2021-2024,642,61.08
19858,Luis Rengifo,6,2014-2021,2030,61.08
516775,Eric Avila,7,2007-2013,1573,61.08
623267,Eric Smith,2,2012-2013,478,61.08
825761,Ryan Cesarini,2,2024-2025,479,61.08
11746,Stefen Romero,3,2011-2013,1426,61.07
23690,Brayan Rocchio,5,2018-2025,2069,61.07
13807,Kevin Plawecki,3,2013-2015,1030,61.07
570694,Jhonatan Javier,3,2009-2011,407,61.06
815438,Jesus Freitez,3,2023-2025,205,61.06
815903,Ashly Andujar,2,2024-2025,446,61.06
3118,Jesus Guzman,2,2007-2008,1043,61.06
593772,Yeison Asencio,5,2010-2014,1996,61.06
500893,Raul Escalona,2,2007-2008,230,61.06
35041,Jac Caglianone,2,2024-2025,430,61.05
585133,Arturo Rodriguez,2,2015-2016,663,61.05
800419,Jeral Perez,4,2022-2025,1471,61.05
815304,Josh Adamczewski,2,2024-2025,491,61.04
7571,Lonnie Chisenhall,5,2009-2013,1600,61.04
703260,Angel Rivera,3,2022-2024,213,61.03
12155,Eddie Rosario,7,2010-2016,2143,61.03
672895,Emison Soto,1,2017,194,61.03
13145,Josh Bell,5,2012-2016,2106,61.02
502001,Brandon Hynick,2,2008-2009,63,61.02
830432,Moises Acacio,1,2025,101,61.02
641569,Xavier Fernández,5,2013-2018,998,61.01
4712,Ben Revere,6,2007-2012,1755,61.0
3248,Robinzon Díaz,2,2007-2008,618,61.0
650390,Luis Hidalgo,5,2014-2018,761,60.98
451258,Brett Bonvechio,1,2007,154,60.98
672740,Victor Heredia,2,2017-2018,348,60.98
500763,Ricardo Bonfante,3,2007-2009,479,60.97
814455,Nick Mitchell,2,2024-2025,468,60.97
829079,Djean Macares,1,2025,200,60.97
594711,Alfredo Zambrano,1,2010,59,60.96
674677,Trey Harris,1,2018,226,60.95
666787,Edwin Sano,3,2016-2018,499,60.95
25629,Cody Freeman,5,2021-2025,2071,60.94
657672,Scott Manea,2,2016-2018,452,60.94
22532,Tyler Freeman,4,2017-2023,783,60.94
702726,Luke Adams,4,2022-2025,1214,60.93
18373,Ryan Mountcastle,4,2015-2018,1630,60.92
669851,Jose Reyes,3,2016-2018,581,60.92
676811,Quincy Nieporte,2,2017-2018,509,60.92
661425,Felix Nieto,1,2015,54,60.91
16424,Jordan Luplow,4,2015-2018,1717,60.9
682877,Juan Brito,5,2021-2025,1938,60.9
674483,Rafael Brito,2,2017-2018,336,60.9
18365,Lewin Díaz,6,2014-2021,1671,60.9
3978,Chris Heisey,3,2007-2009,1645,60.9
656392,Luke Dykstra,5,2014-2018,1204,60.9
830443,Luis Steven King,1,2025,158,60.9
607525,JJ Ethel,2,2011-2012,82,60.9
692388,Santiago Carbonara,1,2021,50,60.89
16149,Aaron Nola,1,2015,10,60.88
456065,Jose Martinez,3,2007-2010,1068,60.88
501485,Nitxon Perez,3,2007-2009,345,60.88
15504,Jamie Westbrook,6,2013-2018,2694,60.88
27790,Evan Carter,4,2021-2025,1236,60.87
664497,Felix Arosemena,2,2015-2016,254,60.86
6806,Josmil Pinto,7,2007-2013,2170,60.86
829795,Yilver De Paula,1,2025,40,60.85
18795,Ramón Urías,3,2011-2018,718,60.85
26546,Agustín Ramírez,5,2021-2025,1426,60.85
14106,Addison Russell,4,2012-2015,1030,60.85
10816,Jedd Gyorko,3,2010-2012,1387,60.85
591760,Jose Oliveros,2,2010-2011,141,60.85
19958,Carter Kieboom,4,2016-2021,1120,60.85
3131,Wladimir Balentien,2,2007-2008,819,60.84
808157,Oswaldo Patino,3,2023-2025,249,60.84
573209,Maxx Tissenbaum,4,2013-2016,1164,60.84
829868,Anderson Areinamo,1,2025,208,60.84
657626,John Jones,1,2018,98,60.83
681623,Ronaiker Palma,5,2018-2024,1019,60.83
518591,Matt Cusick,3,2008-2010,1115,60.83
656632,Kevin Krause,1,2017,331,60.83
681023,Brian Rey,3,2018-2022,703,60.83
665975,Lolo Sanchez,6,2016-2023,1903,60.82
825269,Jose Verdugo,1,2025,120,60.82
800393,Yeremy Cabrera,4,2022-2025,1138,60.82
13590,Jesse Winker,6,2012-2017,2438,60.82
821130,Avinson Pinto,2,2024-2025,351,60.81
691503,Yolbert Sanchez,1,2021,394,60.81
650381,Simon Gravel,1,2014,18,60.81
665793,Francisco Ventura,2,2016-2017,350,60.8
669377,Michael Gigliotti,2,2017-2018,315,60.8
667372,Julio E. Rodriguez,4,2016-2021,814,60.8
680965,Josh Shaw,1,2018,207,60.8
695890,Drew Smith,1,2021,42,60.8
543772,Michael Sheridan,4,2009-2012,1997,60.79
12758,Breyvic Valera,6,2010-2016,2496,60.79
501917,Nick Van Stratten,3,2007-2009,721,60.79
800285,Enmanuel Tejeda,4,2022-2025,789,60.79
519436,J.T. Wise,2,2009-2010,503,60.79
13367,Stephen Piscotty,4,2012-2015,1636,60.78
621521,Brian Mundell,3,2016-2018,1621,60.78
808696,Stiven Flores,3,2023-2025,504,60.77
659065,Christian Muscarello,1,2014,42,60.77
702522,Aiden Taurek,1,2025,124,60.76
605415,Daniel Paolini,4,2011-2014,1733,60.76
829704,Fredderick Ovalle,1,2025,188,60.76
503739,Jorge Perez,1,2007,296,60.76
815896,Emil Morales,2,2024-2025,613,60.75
683479,Willfrann Astudillo,1,2021,32,60.74
664315,Javier Castillo,3,2015-2017,484,60.73
606259,Miguel Dilone,3,2011-2013,696,60.73
674418,Jon Rosoff,1,2018,62,60.73
642335,Yobanis Pinto,2,2013-2014,238,60.73
650853,Eugene Helder,5,2014-2018,1173,60.73
650995,Norberto Obeso,3,2015-2018,927,60.73
9433,Dustin Garneau,4,2009-2012,899,60.71
807999,David Guzman,2,2023-2024,346,60.71
806965,Starlyn Caba,3,2023-2025,735,60.7
800316,Alexander Albertus,4,2022-2025,570,60.7
700321,Andy Perez,5,2021-2025,2026,60.7
22558,Jarred Kelenic,4,2018-2023,831,60.7
23792,Alek Thomas,5,2018-2024,1111,60.69
11265,Jonathan Schoop,6,2009-2015,1993,60.69
3714,Joe Mather,1,2007,560,60.69
543010,Jorge Castillo,3,2008-2010,512,60.69
31347,Zach Neto,3,2022-2025,275,60.67
640488,Grenny Cumana,6,2013-2018,1481,60.67
593344,Carlos Duran,5,2010-2014,677,60.67
504263,Luis Guillen,1,2007,22,60.67
691417,Jhoan Gomez,2,2021-2022,177,60.66
22411,Cal Stevenson,2,2018-2021,645,60.66
8202,Josh Harrison,4,2008-2011,1533,60.65
661411,Lorenzo Cedrola,6,2015-2022,2326,60.65
677581,Cesar Idrogo,4,2018-2023,522,60.65
572848,Zach Fisher,3,2012-2014,612,60.64
19293,Nick Senzel,3,2016-2018,992,60.63
821169,Jonnhan Sanchez,2,2024-2025,89,60.63
541660,Alejandro Segovia,7,2008-2014,1671,60.63
641884,Dominic Miroglio,2,2017-2018,553,60.63
521689,Anthony Norman,3,2007-2009,751,60.62
602075,Franco Pizzoli,3,2011-2013,494,60.61
829699,Marconi German,1,2025,213,60.61
2833,Cedric Hunter,6,2007-2012,3097,60.6
642484,Daniel Jimenez,4,2013-2016,921,60.6
8392,Daniel Descalso,3,2008-2010,1525,60.6
829788,Yeferson Portolatin,1,2025,174,60.59
800540,Hector Osorio,4,2022-2025,724,60.59
502696,Chase Larsson,2,2011-2012,310,60.59
806983,Yophery Rodriguez,3,2023-2025,1154,60.58
829976,Manuel Campos,1,2025,218,60.58
664753,Marty Costes,1,2018,214,60.58
663761,Joe Davis,1,2021,412,60.58
27684,Michael Massey,2,2021-2022,830,60.58
12937,José Osuna,8,2010-2017,2976,60.58
13897,Tyler Heineman,3,2013-2015,1038,60.58
501922,Zach Daeges,2,2007-2008,1090,60.57
5452,Ji Man Choi,5,2010-2015,1378,60.57
618085,Jin-De Jhang,5,2012-2017,1363,60.57
16426,Thairo Estrada,5,2013-2018,1344,60.57
623277,M.P. Cokinos,2,2013-2014,712,60.57
692069,Joanfran Rojas,2,2021-2022,133,60.56
571683,Seth Furmanek,1,2010,55,60.56
541662,Jonathan Quinonez,7,2008-2014,1086,60.56
5198,Chin-Lung Hu,2,2007-2008,724,60.56
830398,Elaineiker Coronado,1,2025,248,60.56
506927,Jack Rye,2,2009-2010,734,60.55
29576,Ben Rice,3,2021-2023,653,60.55
800306,Jansel Luis,4,2022-2025,1442,60.55
676278,Willy Yahn,1,2017,234,60.54
671035,Boomer Synek,1,2016,100,60.54
12916,Francisco Lindor,4,2012-2015,1861,60.54
31812,Roman Anthony,4,2022-2025,1379,60.54
11615,Brandon Drury,7,2010-2016,2724,60.54
517409,Albert Hernandez,4,2007-2010,695,60.53
695720,Tommy White,2,2024-2025,514,60.53
807007,Jeremy Rodriguez,3,2023-2025,911,60.53
518784,Justin Henry,2,2008-2009,1010,60.53
16357,Pablo Reyes,7,2012-2018,2384,60.52
665852,Aldo Espinoza,3,2016-2018,314,60.52
821136,Handelfry Encarnacion,2,2024-2025,455,60.52
808503,Jeremy Almonte,3,2023-2025,314,60.52
600875,Oswald Caraballo,5,2011-2015,834,60.5
6266,Daniel Robertson,2,2009-2010,1112,60.49
673200,Yaniery Guzman,2,2017-2018,395,60.49
676988,Luis Torres,1,2017,44,60.49
656054,Carlos Vidal,5,2014-2018,1159,60.48
702544,Jacob Reimer,4,2022-2025,1056,60.48
23401,José Caballero,3,2017-2021,379,60.47
573121,Nate Roberts,3,2010-2012,791,60.47
542679,Franklin Santos,1,2008,284,60.46
807957,Yassel Soler,3,2023-2025,788,60.46
8879,Ryan Lavarnway,4,2009-2012,1886,60.45
20404,Jared Young,1,2018,501,60.45
683447,Gabriel Martinez,5,2021-2025,1685,60.45
800305,Jesús  Báez,4,2022-2025,1135,60.45
446233,Archie Gilbert,2,2007-2008,944,60.44
829765,Ismael Mejia,1,2025,59,60.43
667608,Oswaldo Zacarias,2,2016-2017,125,60.43
500877,Juan Vega,2,2007-2008,433,60.43
805054,Cristian Gonzalez,2,2022-2023,301,60.42
11200,Kole Calhoun,3,2010-2012,1304,60.42
660857,Yorman Rodriguez,5,2016-2022,1344,60.42
646404,Anderson Franco,5,2014-2018,1259,60.42
12907,Gregory Polanco,6,2009-2014,1981,60.42
7595,Nick Evans,4,2007-2010,1692,60.41
650971,Franklin Rollin,5,2014-2018,1638,60.4
12546,C.J. Cron,4,2011-2014,1494,60.4
821782,Andreimi Antunez,1,2025,209,60.4
554349,Melvin Rosario,1,2009,236,60.39
692368,Adrián Sugastey,5,2021-2025,1344,60.39
808245,Starlyn Nunez,3,2023-2025,793,60.38
681179,Eduar Ramirez,1,2018,146,60.38
672953,Gilberto Vizcarra,4,2017-2022,707,60.38
699206,Keiderson Pavon,3,2021-2023,586,60.38
19955,Gavin Lux,4,2016-2021,1352,60.37
835182,Alex Rodriguez,1,2025,213,60.37
681728,Cesar Ortega,2,2018-2021,225,60.36
500717,Edilio Colina,4,2007-2010,1566,60.35
5352,Yangervis Solarte,6,2007-2012,1993,60.35
805075,Erick Torres,4,2022-2025,1322,60.35
665889,Samuel Inoa,3,2016-2018,402,60.35
499810,Henry Henry,3,2007-2009,468,60.35
805077,Jerson Florentino,2,2022-2023,250,60.34
607398,Gary Apelian,2,2011-2012,275,60.34
821091,Osmar Torrealba,2,2024-2025,148,60.33
642279,Samir Dueñez,6,2013-2018,2390,60.33
488757,Willie Cabrera,5,2007-2011,2372,60.33
665669,Andy Perez,1,2015,110,60.33
18577,Ke'Bryan Hayes,5,2015-2021,1467,60.32
694196,Diego Velasquez,5,2021-2025,1988,60.32
702686,Everett Cooper III,4,2022-2025,443,60.32
13490,Óscar Hernández,9,2010-2018,1766,60.32
542419,Ali Castillo,6,2008-2013,1455,60.32
10950,Adam Duvall,3,2011-2013,1541,60.31
806314,Beau Brewer,3,2022-2024,340,60.31
518442,Luis Bautista,2,2007-2008,381,60.31
699720,Leonardo Rondon,4,2021-2024,335,60.31
675853,Jonathan Soto,2,2017-2018,288,60.3
821075,Merphy Hernandez,2,2024-2025,244,60.3
456849,Matt Inouye,2,2007-2008,374,60.3
26536,Warming Bernabel,5,2021-2025,1769,60.3
807011,Felix Morrobel,3,2023-2025,344,60.3
671748,Casey Yamauchi,3,2023-2025,876,60.3
446258,Jason Corder,1,2009,221,60.29
27845,Matt Mervis,2,2021-2022,882,60.28
815767,Kegnnalex Seijas,2,2024-2025,100,60.28
13324,Ildemaro Vargas,9,2008-2016,2708,60.28
518914,Leon Landry,5,2010-2014,2223,60.28
3154,Domonic Brown,6,2007-2012,1826,60.28
543358,Jake Jefferies,4,2009-2012,1308,60.28
13620,Carson Kelly,7,2012-2018,2218,60.27
11899,Joc Pederson,6,2010-2016,1965,60.27
26121,Francisco Alvarez,5,2021-2025,1070,60.27
19352,Sean Murphy,2,2017-2018,696,60.26
571924,Kent Matthes,2,2010-2011,492,60.26
571995,Sean Ochinko,3,2010-2012,1309,60.26
456428,Ryan Strieby,4,2007-2010,1684,60.25
2505,Hank Conger,6,2007-2012,2032,60.25
451695,Micah Schnurstein,2,2007-2008,900,60.25
3707,Geovany Soto,1,2007,449,60.25
835887,Hector Paulino,1,2025,77,60.25
49,Kyle Blanks,5,2007-2011,1773,60.24
502309,Andrew Clark,1,2011,517,60.23
500670,Edgard Montiel,1,2007,208,60.23
13862,Devon Travis,3,2013-2015,1067,60.23
26031,Vaughn Grissom,5,2021-2025,1942,60.22
656766,Josh Morgan,5,2014-2018,1880,60.22
3433,Allen Craig,3,2007-2009,1582,60.21
607902,Nick DelGuidice,2,2011-2012,399,60.21
692366,Onil Perez,5,2021-2025,1225,60.21
469189,Jesus Rojas,1,2007,212,60.2
702662,Dylan Dreiling,2,2024-2025,589,60.2
667576,Kevin Santa,2,2017-2018,516,60.2
26517,Noelvi Marte,5,2021-2025,1564,60.2
17710,Matt Beaty,3,2015-2017,1324,60.19
803131,Camden Troyer,1,2025,87,60.19
543627,Craig Parry,1,2008,72,60.19
19318,Matt Thaiss,3,2016-2018,1479,60.18
699207,Julio Pinto,2,2021-2022,329,60.18
682134,Matt Cogen,1,2018,238,60.17
17338,Willi Castro,5,2014-2021,1796,60.17
598517,Alejandro Villalobos,4,2010-2013,765,60.17
502454,Kris Watts,3,2007-2009,1055,60.16
570608,William Moreno,3,2009-2011,462,60.16
3364,Miguel Montero,1,2008,38,60.16
501785,Zach Dillon,1,2007,348,60.16
19873,Drew Ellis,1,2018,502,60.16
534562,Rich Poythress,4,2009-2012,1562,60.16
667381,Ronald Valenzuela,1,2016,131,60.16
803172,Griff O'Ferrall,2,2024-2025,606,60.16
829964,Rosnel Alarcon,1,2025,195,60.15
593735,Rafael Polo,2,2010-2011,499,60.15
661257,Wilbis Santiago,4,2015-2018,634,60.14
20493,Seth Beer,2,2018-2021,681,60.13
701785,Kaelen Culpepper,2,2024-2025,629,60.13
6867,Derek Norris,6,2007-2013,1773,60.13
607389,Zach Houchins,4,2014-2017,1912,60.13
455700,Blake Ochoa,4,2007-2010,719,60.12
821147,Josue Brito,2,2024-2025,289,60.12
25961,Kerry Carpenter,2,2021-2022,861,60.12
4106,Michael Brantley,4,2007-2010,1801,60.12
607607,Ryan Krill,1,2016,70,60.11
821813,Luis Aguilera,2,2024-2025,203,60.11
703185,Nelson Rada,4,2022-2025,1837,60.11
453266,Robbie Widlansky,2,2008-2009,410,60.1
821607,Jose Marcano,2,2024-2025,388,60.1
542396,Jaime Del Valle,4,2008-2011,644,60.1
18819,Andy Ibáñez,2,2016-2017,908,60.09
26224,Darell Hernaiz,5,2021-2025,2025,60.09
11165,Ramón Flores,8,2009-2016,2948,60.09
701906,Trevor Cohen,1,2025,130,60.09
15491,J.P. Crawford,6,2013-2018,2490,60.08
593332,Felix Castillo,5,2010-2015,562,60.07
593471,Isaias Tejeda,4,2010-2016,943,60.07
501966,Tyler Henley,3,2007-2009,908,60.06
622794,Carlos Garay,5,2012-2018,1037,60.06
450689,Jared Goedert,3,2007-2009,1257,60.06
669714,Brady Whalen,4,2016-2022,1005,60.06
643505,Justin Ringo,3,2013-2015,714,60.06
835178,Angel Barboza,1,2025,52,60.06
19997,Santiago Espinal,3,2016-2018,1161,60.05
8433,Ike Davis,2,2009-2010,530,60.05
8039,Erik Komatsu,5,2008-2012,1631,60.05
682192,Paul McIntosh,2,2021-2022,477,60.04
678236,Robinson Ramos,1,2018,57,60.04
7870,Jonathan Lucroy,4,2007-2010,1435,60.04
